datetime,instance,mode,method,seed,threads,time_limit_s,status,obj,bound,gap,solver_time_s,total_wall_s,lag_lb,lag_ub,lag_time_s,benders_cuts,heuristic_cost,verified_cost,verified_ok,gurobi_version,gurobi_log
20260711-032422,kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,68575.00,68575.00,0.00000000,0.21,0.24,-1.00,-1.00,-1.00,0,-1.00,68575.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s5_m0_exact_s0_20260711-032422.gurobi.log
20260711-032422,kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s5,exact,1,0,0,600,FEASIBLE,90532.00,61339.98,0.32244974,600.89,602.04,-1.00,-1.00,-1.00,31482,-1.00,90532.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s5_m1_exact_s0_20260711-032422.gurobi.log
20260711-033424,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,73410.00,73410.00,0.00000000,0.19,0.23,-1.00,-1.00,-1.00,0,-1.00,73410.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s1_m0_exact_s0_20260711-033424.gurobi.log
20260711-033425,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s1,exact,1,0,0,600,FEASIBLE,84230.00,67299.41,0.20100422,601.03,601.97,-1.00,-1.00,-1.00,30349,-1.00,84230.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s1_m1_exact_s0_20260711-033425.gurobi.log
20260711-034427,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,69793.00,69793.00,0.00000000,0.18,0.22,-1.00,-1.00,-1.00,0,-1.00,69793.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s2_m0_exact_s0_20260711-034427.gurobi.log
20260711-034427,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s2,exact,1,0,0,600,FEASIBLE,72406.00,66416.53,0.08272060,600.88,602.02,-1.00,-1.00,-1.00,35288,-1.00,72406.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s2_m1_exact_s0_20260711-034427.gurobi.log
20260711-035429,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,74078.00,74077.74,0.00000350,0.21,0.25,-1.00,-1.00,-1.00,0,-1.00,74078.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s3_m0_exact_s0_20260711-035429.gurobi.log
20260711-035429,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s3,exact,1,0,0,600,FEASIBLE,85327.00,66715.25,0.21812260,601.41,602.84,-1.00,-1.00,-1.00,31043,-1.00,85327.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s3_m1_exact_s0_20260711-035429.gurobi.log
20260711-040432,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,72706.00,72706.00,0.00000000,0.21,0.23,-1.00,-1.00,-1.00,0,-1.00,72706.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s4_m0_exact_s0_20260711-040432.gurobi.log
20260711-040433,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s4,exact,1,0,0,600,FEASIBLE,96519.00,65338.26,0.32305285,601.22,602.41,-1.00,-1.00,-1.00,29147,-1.00,96519.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s4_m1_exact_s0_20260711-040433.gurobi.log
20260711-041435,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,72244.00,72243.98,0.00000023,0.19,0.22,-1.00,-1.00,-1.00,0,-1.00,72244.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s5_m0_exact_s0_20260711-041435.gurobi.log
20260711-041435,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s5,exact,1,0,0,600,FEASIBLE,95724.00,63888.93,0.33257147,600.69,601.58,-1.00,-1.00,-1.00,27909,-1.00,95724.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s5_m1_exact_s0_20260711-041435.gurobi.log
20260711-042437,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,71311.00,71311.00,0.00000000,0.19,0.21,-1.00,-1.00,-1.00,0,-1.00,71311.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s1_m0_exact_s0_20260711-042437.gurobi.log
20260711-042437,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s1,exact,1,0,0,600,FEASIBLE,80894.00,67048.18,0.17115998,602.28,603.57,-1.00,-1.00,-1.00,35086,-1.00,80894.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s1_m1_exact_s0_20260711-042437.gurobi.log
20260711-043441,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,71503.00,71503.00,0.00000000,0.24,0.27,-1.00,-1.00,-1.00,0,-1.00,71503.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s2_m0_exact_s0_20260711-043441.gurobi.log
20260711-043441,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s2,exact,1,0,0,600,FEASIBLE,85323.00,65180.36,0.23607511,601.45,602.72,-1.00,-1.00,-1.00,31937,-1.00,85323.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s2_m1_exact_s0_20260711-043441.gurobi.log
20260711-044444,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,71259.00,71259.00,0.00000000,0.23,0.26,-1.00,-1.00,-1.00,0,-1.00,71259.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s3_m0_exact_s0_20260711-044444.gurobi.log
20260711-044444,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s3,exact,1,0,0,600,FEASIBLE,73570.00,67257.75,0.08579917,601.35,602.47,-1.00,-1.00,-1.00,31256,-1.00,73570.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s3_m1_exact_s0_20260711-044444.gurobi.log
20260711-045447,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,72881.00,72881.00,0.00000000,0.19,0.23,-1.00,-1.00,-1.00,0,-1.00,72881.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s4_m0_exact_s0_20260711-045447.gurobi.log
20260711-045447,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s4,exact,1,0,0,600,FEASIBLE,82874.00,69243.39,0.16447393,601.40,602.93,-1.00,-1.00,-1.00,38208,-1.00,82874.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s4_m1_exact_s0_20260711-045447.gurobi.log
20260711-050450,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,72934.00,72934.00,0.00000000,0.24,0.27,-1.00,-1.00,-1.00,0,-1.00,72934.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s5_m0_exact_s0_20260711-050450.gurobi.log
20260711-050451,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s5,exact,1,0,0,600,OPTIMAL,72934.00,72934.00,0.00000000,559.00,559.28,-1.00,-1.00,-1.00,25359,-1.00,72934.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s5_m1_exact_s0_20260711-050451.gurobi.log
20260711-051410,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,69082.00,69082.00,0.00000000,0.17,0.20,-1.00,-1.00,-1.00,0,-1.00,69082.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s1_m0_exact_s0_20260711-051410.gurobi.log
20260711-051410,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s1,exact,1,0,0,600,FEASIBLE,146907.00,58740.69,0.60015052,601.44,601.68,-1.00,-1.00,-1.00,44069,-1.00,146907.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s1_m1_exact_s0_20260711-051410.gurobi.log
20260711-052412,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,68734.00,68734.00,0.00000000,0.16,0.18,-1.00,-1.00,-1.00,0,-1.00,68734.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s2_m0_exact_s0_20260711-052412.gurobi.log
20260711-052412,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s2,exact,1,0,0,600,FEASIBLE,135283.00,58729.21,0.56587883,601.67,602.19,-1.00,-1.00,-1.00,47130,-1.00,135283.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s2_m1_exact_s0_20260711-052412.gurobi.log
20260711-053414,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,72692.00,72692.00,0.00000000,0.16,0.20,-1.00,-1.00,-1.00,0,-1.00,72692.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s3_m0_exact_s0_20260711-053414.gurobi.log
20260711-053415,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s3,exact,1,0,0,600,FEASIBLE,118380.00,61343.59,0.48180779,601.45,601.78,-1.00,-1.00,-1.00,42745,-1.00,118380.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s3_m1_exact_s0_20260711-053415.gurobi.log
20260711-054416,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s4,exact,0,0,0,600,OPTIMAL,69830.00,69830.00,0.00000000,0.16,0.19,-1.00,-1.00,-1.00,0,-1.00,69830.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s4_m0_exact_s0_20260711-054416.gurobi.log
20260711-054417,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s4,exact,1,0,0,600,FEASIBLE,139854.00,60850.64,0.56489881,601.31,601.94,-1.00,-1.00,-1.00,43654,-1.00,139854.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s4_m1_exact_s0_20260711-054417.gurobi.log
20260711-055419,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s5,exact,0,0,0,600,OPTIMAL,65299.00,65299.00,0.00000000,0.18,0.20,-1.00,-1.00,-1.00,0,-1.00,65299.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s5_m0_exact_s0_20260711-055419.gurobi.log
20260711-055419,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s5,exact,1,0,0,600,FEASIBLE,117961.00,55996.12,0.52529976,601.21,601.51,-1.00,-1.00,-1.00,42013,-1.00,117961.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s5_m1_exact_s0_20260711-055419.gurobi.log
20260711-060421,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s1,exact,0,0,0,600,OPTIMAL,71617.00,71617.00,0.00000000,0.19,0.22,-1.00,-1.00,-1.00,0,-1.00,71617.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s1_m0_exact_s0_20260711-060421.gurobi.log
20260711-060421,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s1,exact,1,0,0,600,FEASIBLE,72989.00,69710.53,0.04491736,601.41,602.09,-1.00,-1.00,-1.00,37740,-1.00,72989.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s1_m1_exact_s0_20260711-060421.gurobi.log
20260711-061423,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s2,exact,0,0,0,600,OPTIMAL,65566.00,65566.00,0.00000000,0.18,0.20,-1.00,-1.00,-1.00,0,-1.00,65566.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s2_m0_exact_s0_20260711-061423.gurobi.log
20260711-061423,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s2,exact,1,0,0,600,FEASIBLE,93336.00,56546.70,0.39415979,600.87,601.12,-1.00,-1.00,-1.00,32854,-1.00,93336.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s2_m1_exact_s0_20260711-061423.gurobi.log
20260711-062424,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s3,exact,0,0,0,600,OPTIMAL,71383.00,71383.00,0.00000000,0.14,0.19,-1.00,-1.00,-1.00,0,-1.00,71383.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s3_m0_exact_s0_20260711-062424.gurobi.log
20260711-062425,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s3,exact,1,0,0,600,FEASIBLE,76654.00,67693.34,0.11689750,600.43,600.79,-1.00,-1.00,-1.00,39541,-1.00,76654.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s3_m1_exact_s0_20260711-062425.gurobi.log
20260711-063426,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s4,exact,0,0,0,600,OPTIMAL,70241.00,70241.00,0.00000000,0.14,0.17,-1.00,-1.00,-1.00,0,-1.00,70241.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s4_m0_exact_s0_20260711-063426.gurobi.log
20260711-063426,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s4,exact,1,0,0,600,FEASIBLE,108889.00,62640.64,0.42472936,601.16,601.65,-1.00,-1.00,-1.00,43672,-1.00,108889.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s4_m1_exact_s0_20260711-063426.gurobi.log
20260711-064428,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s5,exact,0,0,0,600,OPTIMAL,69315.00,69315.00,0.00000000,0.17,0.21,-1.00,-1.00,-1.00,0,-1.00,69315.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s5_m0_exact_s0_20260711-064428.gurobi.log
20260711-064428,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s5,exact,1,0,0,600,FEASIBLE,82125.00,65046.16,0.20796153,600.71,601.25,-1.00,-1.00,-1.00,43376,-1.00,82125.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s5_m1_exact_s0_20260711-064428.gurobi.log
20260711-065429,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s1,exact,0,0,0,600,OPTIMAL,71685.00,71685.00,0.00000000,0.17,0.20,-1.00,-1.00,-1.00,0,-1.00,71685.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s1_m0_exact_s0_20260711-065429.gurobi.log
20260711-065429,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s1,exact,1,0,0,600,FEASIBLE,97727.00,63461.36,0.35062609,601.67,602.58,-1.00,-1.00,-1.00,44564,-1.00,97727.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s1_m1_exact_s0_20260711-065429.gurobi.log
20260711-070432,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s2,exact,0,0,0,600,OPTIMAL,72924.00,72924.00,0.00000000,0.19,0.21,-1.00,-1.00,-1.00,0,-1.00,72924.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s2_m0_exact_s0_20260711-070432.gurobi.log
20260711-070432,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s2,exact,1,0,0,600,FEASIBLE,89407.00,66569.41,0.25543402,601.60,602.39,-1.00,-1.00,-1.00,43839,-1.00,89407.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s2_m1_exact_s0_20260711-070432.gurobi.log
20260711-071435,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s3,exact,0,0,0,600,OPTIMAL,73765.00,73765.00,0.00000000,0.15,0.18,-1.00,-1.00,-1.00,0,-1.00,73765.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s3_m0_exact_s0_20260711-071435.gurobi.log
20260711-071435,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s3,exact,1,0,0,600,FEASIBLE,78848.00,71257.69,0.09626509,600.56,601.10,-1.00,-1.00,-1.00,41520,-1.00,78848.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s3_m1_exact_s0_20260711-071435.gurobi.log
20260711-072436,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s4,exact,0,0,0,600,OPTIMAL,70871.00,70871.00,0.00000000,0.18,0.19,-1.00,-1.00,-1.00,0,-1.00,70871.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s4_m0_exact_s0_20260711-072436.gurobi.log
20260711-072436,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s4,exact,1,0,0,600,FEASIBLE,96313.00,62341.09,0.35272407,601.47,602.69,-1.00,-1.00,-1.00,43256,-1.00,96313.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s4_m1_exact_s0_20260711-072436.gurobi.log
20260711-073439,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,72254.00,72253.87,0.00000181,0.17,0.20,-1.00,-1.00,-1.00,0,-1.00,72254.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s5_m0_exact_s0_20260711-073439.gurobi.log
20260711-073439,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s5,exact,1,0,0,600,FEASIBLE,79842.00,67230.99,0.15794956,601.23,601.98,-1.00,-1.00,-1.00,43641,-1.00,79842.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s5_m1_exact_s0_20260711-073439.gurobi.log
20260711-074441,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,74045.00,74045.00,0.00000000,0.17,0.21,-1.00,-1.00,-1.00,0,-1.00,74045.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s1_m0_exact_s0_20260711-074441.gurobi.log
20260711-074442,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s1,exact,1,0,0,600,FEASIBLE,78175.00,72962.30,0.06667990,600.65,601.39,-1.00,-1.00,-1.00,40152,-1.00,78175.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s1_m1_exact_s0_20260711-074442.gurobi.log
20260711-075443,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,70792.00,70792.00,0.00000000,0.23,0.24,-1.00,-1.00,-1.00,0,-1.00,70792.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s2_m0_exact_s0_20260711-075443.gurobi.log
20260711-075444,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s2,exact,1,0,0,600,OPTIMAL,70792.00,70792.00,0.00000000,539.73,539.87,-1.00,-1.00,-1.00,26886,-1.00,70792.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s2_m1_exact_s0_20260711-075444.gurobi.log
20260711-080343,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,69935.00,69935.00,0.00000000,0.20,0.23,-1.00,-1.00,-1.00,0,-1.00,69935.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s3_m0_exact_s0_20260711-080343.gurobi.log
20260711-080344,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s3,exact,1,0,0,600,FEASIBLE,77589.00,65174.69,0.16000086,601.07,601.91,-1.00,-1.00,-1.00,45291,-1.00,77589.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s3_m1_exact_s0_20260711-080344.gurobi.log
20260711-081346,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,72848.00,72848.00,0.00000000,0.17,0.21,-1.00,-1.00,-1.00,0,-1.00,72848.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s4_m0_exact_s0_20260711-081346.gurobi.log
20260711-081346,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s4,exact,1,0,0,600,FEASIBLE,75344.00,70117.71,0.06936570,600.96,601.46,-1.00,-1.00,-1.00,37226,-1.00,75344.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s4_m1_exact_s0_20260711-081346.gurobi.log
20260711-082348,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,71875.00,71875.00,0.00000000,0.20,0.22,-1.00,-1.00,-1.00,0,-1.00,71875.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s5_m0_exact_s0_20260711-082348.gurobi.log
20260711-082348,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s5,exact,1,0,0,600,FEASIBLE,73935.00,68900.19,0.06809781,600.91,601.36,-1.00,-1.00,-1.00,33642,-1.00,73935.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s5_m1_exact_s0_20260711-082348.gurobi.log
20260711-083349,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,68005.00,68005.00,0.00000000,0.17,0.20,-1.00,-1.00,-1.00,0,-1.00,68005.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s1_m0_exact_s0_20260711-083349.gurobi.log
20260711-083349,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s1,exact,1,0,0,600,FEASIBLE,72284.00,65036.78,0.10026039,600.68,601.79,-1.00,-1.00,-1.00,39123,-1.00,72284.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s1_m1_exact_s0_20260711-083349.gurobi.log
20260711-084351,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,71580.00,71580.00,0.00000000,0.19,0.22,-1.00,-1.00,-1.00,0,-1.00,71580.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s2_m0_exact_s0_20260711-084351.gurobi.log
20260711-084352,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s2,exact,1,0,0,600,OPTIMAL,71580.00,71580.00,0.00000000,420.35,420.64,-1.00,-1.00,-1.00,29117,-1.00,71580.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s2_m1_exact_s0_20260711-084352.gurobi.log
20260711-085052,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,70638.00,70637.43,0.00000809,0.18,0.19,-1.00,-1.00,-1.00,0,-1.00,70638.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s3_m0_exact_s0_20260711-085052.gurobi.log
20260711-085053,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s3,exact,1,0,0,600,FEASIBLE,80785.00,64802.03,0.19784581,601.52,602.29,-1.00,-1.00,-1.00,42541,-1.00,80785.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s3_m1_exact_s0_20260711-085053.gurobi.log
20260711-090055,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,65626.00,65626.00,0.00000000,0.17,0.19,-1.00,-1.00,-1.00,0,-1.00,65626.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s4_m0_exact_s0_20260711-090055.gurobi.log
20260711-090055,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s4,exact,1,0,0,600,FEASIBLE,65626.00,63716.91,0.02909043,601.46,602.31,-1.00,-1.00,-1.00,38145,-1.00,65626.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s4_m1_exact_s0_20260711-090055.gurobi.log
20260711-091058,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,73955.00,73955.00,0.00000000,0.18,0.20,-1.00,-1.00,-1.00,0,-1.00,73955.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s5_m0_exact_s0_20260711-091058.gurobi.log
20260711-091058,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s5,exact,1,0,0,600,FEASIBLE,77732.00,72453.66,0.06790436,601.02,601.79,-1.00,-1.00,-1.00,38675,-1.00,77732.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s5_m1_exact_s0_20260711-091058.gurobi.log
20260711-092100,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,37792.00,37792.00,0.00000000,0.13,0.14,-1.00,-1.00,-1.00,0,-1.00,37792.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s1_m0_exact_s0_20260711-092100.gurobi.log
20260711-092100,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s1,exact,1,0,0,600,FEASIBLE,45304.00,32484.71,0.28296146,601.48,602.17,-1.00,-1.00,-1.00,38317,-1.00,45304.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s1_m1_exact_s0_20260711-092100.gurobi.log
20260711-093102,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,38128.00,38128.00,0.00000000,0.23,0.24,-1.00,-1.00,-1.00,0,-1.00,38128.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s2_m0_exact_s0_20260711-093102.gurobi.log
20260711-093102,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s2,exact,1,0,0,600,FEASIBLE,49397.00,32171.33,0.34871891,601.35,602.21,-1.00,-1.00,-1.00,39313,-1.00,49397.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s2_m1_exact_s0_20260711-093102.gurobi.log
20260711-094105,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,39293.00,39293.00,0.00000000,0.14,0.15,-1.00,-1.00,-1.00,0,-1.00,39293.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s3_m0_exact_s0_20260711-094105.gurobi.log
20260711-102947,PSC1-C1-100-10,exact,0,0,0,3600,FEASIBLE,6524947.00,6511980.73,0.00198718,3599.85,3602.36,-1.00,-1.00,-1.00,0,-1.00,6524947.00,1,13.0.2,logs/PSC1-C1-100-10_m0_exact_s0_20260711-102947.gurobi.log
