datetime,instance,mode,method,seed,threads,time_limit_s,status,obj,bound,gap,solver_time_s,total_wall_s,lag_lb,lag_ub,lag_time_s,benders_cuts,heuristic_cost,verified_cost,verified_ok,gurobi_version,gurobi_log
20260710-212130,kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,134555.00,134555.00,0.00000000,0.29,0.36,-1.00,-1.00,-1.00,0,-1.00,134555.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s1_m0_exact_s0_20260710-212130.gurobi.log
20260710-212938,kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,129583.00,129583.00,0.00000000,0.30,0.36,-1.00,-1.00,-1.00,0,-1.00,129583.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s2_m0_exact_s0_20260710-212938.gurobi.log
20260710-213941,kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,127495.00,127495.00,0.00000000,0.32,0.38,-1.00,-1.00,-1.00,0,-1.00,127495.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s3_m0_exact_s0_20260710-213941.gurobi.log
20260710-214943,kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s4,exact,0,0,0,600,OPTIMAL,126887.00,126887.00,0.00000000,0.31,0.36,-1.00,-1.00,-1.00,0,-1.00,126887.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s4_m0_exact_s0_20260710-214943.gurobi.log
20260710-215946,kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s5,exact,0,0,0,600,OPTIMAL,129745.00,129744.66,0.00000259,0.32,0.39,-1.00,-1.00,-1.00,0,-1.00,129745.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI2_tJ2_s5_m0_exact_s0_20260710-215946.gurobi.log
20260710-220949,kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s1,exact,0,0,0,600,OPTIMAL,127987.00,127987.00,0.00000000,0.33,0.40,-1.00,-1.00,-1.00,0,-1.00,127987.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s1_m0_exact_s0_20260710-220949.gurobi.log
20260710-221952,kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s2,exact,0,0,0,600,OPTIMAL,127389.00,127389.00,0.00000000,0.25,0.31,-1.00,-1.00,-1.00,0,-1.00,127389.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s2_m0_exact_s0_20260710-221952.gurobi.log
20260710-222954,kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s3,exact,0,0,0,600,OPTIMAL,125312.00,125312.00,0.00000000,0.33,0.38,-1.00,-1.00,-1.00,0,-1.00,125312.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s3_m0_exact_s0_20260710-222954.gurobi.log
20260710-223958,kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s4,exact,0,0,0,600,OPTIMAL,129942.00,129942.00,0.00000000,0.34,0.40,-1.00,-1.00,-1.00,0,-1.00,129942.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s4_m0_exact_s0_20260710-223958.gurobi.log
20260710-225001,kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s5,exact,0,0,0,600,OPTIMAL,130876.00,130876.00,0.00000000,0.32,0.37,-1.00,-1.00,-1.00,0,-1.00,130876.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI3_tJ3_s5_m0_exact_s0_20260710-225001.gurobi.log
20260710-230003,kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s1,exact,0,0,0,600,OPTIMAL,128135.00,128135.00,0.00000000,0.24,0.30,-1.00,-1.00,-1.00,0,-1.00,128135.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s1_m0_exact_s0_20260710-230003.gurobi.log
20260710-231005,kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s2,exact,0,0,0,600,OPTIMAL,126435.00,126435.00,0.00000000,0.32,0.37,-1.00,-1.00,-1.00,0,-1.00,126435.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s2_m0_exact_s0_20260710-231005.gurobi.log
20260710-232007,kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s3,exact,0,0,0,600,OPTIMAL,132458.00,132458.00,0.00000000,0.27,0.32,-1.00,-1.00,-1.00,0,-1.00,132458.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s3_m0_exact_s0_20260710-232007.gurobi.log
20260710-233010,kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s4,exact,0,0,0,600,OPTIMAL,126395.00,126395.00,0.00000000,0.24,0.31,-1.00,-1.00,-1.00,0,-1.00,126395.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s4_m0_exact_s0_20260710-233010.gurobi.log
20260710-234011,kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,128558.00,128558.00,0.00000000,0.29,0.35,-1.00,-1.00,-1.00,0,-1.00,128558.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI4_tJ4_s5_m0_exact_s0_20260710-234011.gurobi.log
20260710-235014,kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,126078.00,126078.00,0.00000000,0.27,0.33,-1.00,-1.00,-1.00,0,-1.00,126078.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s1_m0_exact_s0_20260710-235014.gurobi.log
20260711-000017,kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,125451.00,125451.00,0.00000000,0.29,0.36,-1.00,-1.00,-1.00,0,-1.00,125451.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s2_m0_exact_s0_20260711-000017.gurobi.log
20260711-001021,kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,129102.00,129102.00,0.00000000,0.30,0.36,-1.00,-1.00,-1.00,0,-1.00,129102.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s3_m0_exact_s0_20260711-001021.gurobi.log
20260711-002023,kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,129254.00,129254.00,0.00000000,0.32,0.38,-1.00,-1.00,-1.00,0,-1.00,129254.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s4_m0_exact_s0_20260711-002023.gurobi.log
20260711-003026,kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,131866.00,131866.00,0.00000000,0.35,0.42,-1.00,-1.00,-1.00,0,-1.00,131866.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI5_tJ5_s5_m0_exact_s0_20260711-003026.gurobi.log
20260711-003354,kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,130316.00,130316.00,0.00000000,0.40,0.45,-1.00,-1.00,-1.00,0,-1.00,130316.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s1_m0_exact_s0_20260711-003354.gurobi.log
20260711-004356,kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,130939.00,130939.00,0.00000000,0.22,0.28,-1.00,-1.00,-1.00,0,-1.00,130939.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s2_m0_exact_s0_20260711-004356.gurobi.log
20260711-004425,kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,129687.00,129687.00,0.00000000,0.27,0.33,-1.00,-1.00,-1.00,0,-1.00,129687.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s3_m0_exact_s0_20260711-004425.gurobi.log
20260711-004732,kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,132153.00,132153.00,0.00000000,0.33,0.39,-1.00,-1.00,-1.00,0,-1.00,132153.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s4_m0_exact_s0_20260711-004732.gurobi.log
20260711-005734,kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,133575.00,133575.00,0.00000000,0.25,0.31,-1.00,-1.00,-1.00,0,-1.00,133575.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL10_tI6_tJ6_s5_m0_exact_s0_20260711-005734.gurobi.log
20260711-010738,kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,74554.00,74554.00,0.00000000,0.19,0.21,-1.00,-1.00,-1.00,0,-1.00,74554.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s1_m0_exact_s0_20260711-010738.gurobi.log
20260711-011739,kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,70641.00,70641.00,0.00000000,0.17,0.21,-1.00,-1.00,-1.00,0,-1.00,70641.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s2_m0_exact_s0_20260711-011739.gurobi.log
20260711-012741,kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,70605.00,70605.00,0.00000000,0.22,0.26,-1.00,-1.00,-1.00,0,-1.00,70605.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s3_m0_exact_s0_20260711-012741.gurobi.log
20260711-013744,kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s4,exact,0,0,0,600,OPTIMAL,65694.00,65694.00,0.00000000,0.20,0.24,-1.00,-1.00,-1.00,0,-1.00,65694.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s4_m0_exact_s0_20260711-013744.gurobi.log
20260711-014746,kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s5,exact,0,0,0,600,OPTIMAL,73064.00,73064.00,0.00000000,0.19,0.22,-1.00,-1.00,-1.00,0,-1.00,73064.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI2_tJ2_s5_m0_exact_s0_20260711-014746.gurobi.log
20260711-015749,kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s1,exact,0,0,0,600,OPTIMAL,72895.00,72895.00,0.00000000,0.19,0.22,-1.00,-1.00,-1.00,0,-1.00,72895.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s1_m0_exact_s0_20260711-015749.gurobi.log
20260711-020751,kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s2,exact,0,0,0,600,OPTIMAL,66013.00,66013.00,0.00000000,0.21,0.24,-1.00,-1.00,-1.00,0,-1.00,66013.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s2_m0_exact_s0_20260711-020751.gurobi.log
20260711-021753,kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s3,exact,0,0,0,600,OPTIMAL,68857.00,68857.00,0.00000000,0.19,0.23,-1.00,-1.00,-1.00,0,-1.00,68857.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s3_m0_exact_s0_20260711-021753.gurobi.log
20260711-022755,kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s4,exact,0,0,0,600,OPTIMAL,73143.00,73143.00,0.00000000,0.19,0.23,-1.00,-1.00,-1.00,0,-1.00,73143.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s4_m0_exact_s0_20260711-022755.gurobi.log
20260711-023759,kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s5,exact,0,0,0,600,OPTIMAL,72262.00,72262.00,0.00000000,0.22,0.25,-1.00,-1.00,-1.00,0,-1.00,72262.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI3_tJ3_s5_m0_exact_s0_20260711-023759.gurobi.log
20260711-024803,kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s1,exact,0,0,0,600,OPTIMAL,70286.00,70286.00,0.00000000,0.16,0.20,-1.00,-1.00,-1.00,0,-1.00,70286.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s1_m0_exact_s0_20260711-024803.gurobi.log
20260711-025805,kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s2,exact,0,0,0,600,OPTIMAL,73766.00,73766.00,0.00000000,0.21,0.23,-1.00,-1.00,-1.00,0,-1.00,73766.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s2_m0_exact_s0_20260711-025805.gurobi.log
20260711-030808,kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s3,exact,0,0,0,600,OPTIMAL,76034.00,76034.00,0.00000000,0.17,0.22,-1.00,-1.00,-1.00,0,-1.00,76034.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s3_m0_exact_s0_20260711-030808.gurobi.log
20260711-031419,kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s4,exact,0,0,0,600,OPTIMAL,73422.00,73422.00,0.00000000,0.20,0.23,-1.00,-1.00,-1.00,0,-1.00,73422.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s4_m0_exact_s0_20260711-031419.gurobi.log
20260711-032422,kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,68575.00,68575.00,0.00000000,0.21,0.24,-1.00,-1.00,-1.00,0,-1.00,68575.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI4_tJ4_s5_m0_exact_s0_20260711-032422.gurobi.log
20260711-033424,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,73410.00,73410.00,0.00000000,0.19,0.23,-1.00,-1.00,-1.00,0,-1.00,73410.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s1_m0_exact_s0_20260711-033424.gurobi.log
20260711-034427,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,69793.00,69793.00,0.00000000,0.18,0.22,-1.00,-1.00,-1.00,0,-1.00,69793.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s2_m0_exact_s0_20260711-034427.gurobi.log
20260711-035429,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,74078.00,74077.74,0.00000350,0.21,0.25,-1.00,-1.00,-1.00,0,-1.00,74078.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s3_m0_exact_s0_20260711-035429.gurobi.log
20260711-040432,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,72706.00,72706.00,0.00000000,0.21,0.23,-1.00,-1.00,-1.00,0,-1.00,72706.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s4_m0_exact_s0_20260711-040432.gurobi.log
20260711-041435,kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,72244.00,72243.98,0.00000023,0.19,0.22,-1.00,-1.00,-1.00,0,-1.00,72244.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI5_tJ5_s5_m0_exact_s0_20260711-041435.gurobi.log
20260711-042437,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,71311.00,71311.00,0.00000000,0.19,0.21,-1.00,-1.00,-1.00,0,-1.00,71311.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s1_m0_exact_s0_20260711-042437.gurobi.log
20260711-043441,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,71503.00,71503.00,0.00000000,0.24,0.27,-1.00,-1.00,-1.00,0,-1.00,71503.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s2_m0_exact_s0_20260711-043441.gurobi.log
20260711-044444,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,71259.00,71259.00,0.00000000,0.23,0.26,-1.00,-1.00,-1.00,0,-1.00,71259.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s3_m0_exact_s0_20260711-044444.gurobi.log
20260711-045447,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,72881.00,72881.00,0.00000000,0.19,0.23,-1.00,-1.00,-1.00,0,-1.00,72881.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s4_m0_exact_s0_20260711-045447.gurobi.log
20260711-050450,kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,72934.00,72934.00,0.00000000,0.24,0.27,-1.00,-1.00,-1.00,0,-1.00,72934.00,1,13.0.2,logs/kstar_nI20_nJ20_nK100_nL5_tI6_tJ6_s5_m0_exact_s0_20260711-050450.gurobi.log
20260711-051410,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,69082.00,69082.00,0.00000000,0.17,0.20,-1.00,-1.00,-1.00,0,-1.00,69082.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s1_m0_exact_s0_20260711-051410.gurobi.log
20260711-052412,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,68734.00,68734.00,0.00000000,0.16,0.18,-1.00,-1.00,-1.00,0,-1.00,68734.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s2_m0_exact_s0_20260711-052412.gurobi.log
20260711-053414,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,72692.00,72692.00,0.00000000,0.16,0.20,-1.00,-1.00,-1.00,0,-1.00,72692.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s3_m0_exact_s0_20260711-053414.gurobi.log
20260711-054416,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s4,exact,0,0,0,600,OPTIMAL,69830.00,69830.00,0.00000000,0.16,0.19,-1.00,-1.00,-1.00,0,-1.00,69830.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s4_m0_exact_s0_20260711-054416.gurobi.log
20260711-055419,kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s5,exact,0,0,0,600,OPTIMAL,65299.00,65299.00,0.00000000,0.18,0.20,-1.00,-1.00,-1.00,0,-1.00,65299.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI2_tJ2_s5_m0_exact_s0_20260711-055419.gurobi.log
20260711-060421,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s1,exact,0,0,0,600,OPTIMAL,71617.00,71617.00,0.00000000,0.19,0.22,-1.00,-1.00,-1.00,0,-1.00,71617.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s1_m0_exact_s0_20260711-060421.gurobi.log
20260711-061423,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s2,exact,0,0,0,600,OPTIMAL,65566.00,65566.00,0.00000000,0.18,0.20,-1.00,-1.00,-1.00,0,-1.00,65566.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s2_m0_exact_s0_20260711-061423.gurobi.log
20260711-062424,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s3,exact,0,0,0,600,OPTIMAL,71383.00,71383.00,0.00000000,0.14,0.19,-1.00,-1.00,-1.00,0,-1.00,71383.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s3_m0_exact_s0_20260711-062424.gurobi.log
20260711-063426,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s4,exact,0,0,0,600,OPTIMAL,70241.00,70241.00,0.00000000,0.14,0.17,-1.00,-1.00,-1.00,0,-1.00,70241.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s4_m0_exact_s0_20260711-063426.gurobi.log
20260711-064428,kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s5,exact,0,0,0,600,OPTIMAL,69315.00,69315.00,0.00000000,0.17,0.21,-1.00,-1.00,-1.00,0,-1.00,69315.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI3_tJ3_s5_m0_exact_s0_20260711-064428.gurobi.log
20260711-065429,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s1,exact,0,0,0,600,OPTIMAL,71685.00,71685.00,0.00000000,0.17,0.20,-1.00,-1.00,-1.00,0,-1.00,71685.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s1_m0_exact_s0_20260711-065429.gurobi.log
20260711-070432,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s2,exact,0,0,0,600,OPTIMAL,72924.00,72924.00,0.00000000,0.19,0.21,-1.00,-1.00,-1.00,0,-1.00,72924.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s2_m0_exact_s0_20260711-070432.gurobi.log
20260711-071435,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s3,exact,0,0,0,600,OPTIMAL,73765.00,73765.00,0.00000000,0.15,0.18,-1.00,-1.00,-1.00,0,-1.00,73765.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s3_m0_exact_s0_20260711-071435.gurobi.log
20260711-072436,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s4,exact,0,0,0,600,OPTIMAL,70871.00,70871.00,0.00000000,0.18,0.19,-1.00,-1.00,-1.00,0,-1.00,70871.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s4_m0_exact_s0_20260711-072436.gurobi.log
20260711-073439,kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,72254.00,72253.87,0.00000181,0.17,0.20,-1.00,-1.00,-1.00,0,-1.00,72254.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI4_tJ4_s5_m0_exact_s0_20260711-073439.gurobi.log
20260711-074441,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,74045.00,74045.00,0.00000000,0.17,0.21,-1.00,-1.00,-1.00,0,-1.00,74045.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s1_m0_exact_s0_20260711-074441.gurobi.log
20260711-075443,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,70792.00,70792.00,0.00000000,0.23,0.24,-1.00,-1.00,-1.00,0,-1.00,70792.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s2_m0_exact_s0_20260711-075443.gurobi.log
20260711-080343,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,69935.00,69935.00,0.00000000,0.20,0.23,-1.00,-1.00,-1.00,0,-1.00,69935.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s3_m0_exact_s0_20260711-080343.gurobi.log
20260711-081346,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,72848.00,72848.00,0.00000000,0.17,0.21,-1.00,-1.00,-1.00,0,-1.00,72848.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s4_m0_exact_s0_20260711-081346.gurobi.log
20260711-082348,kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,71875.00,71875.00,0.00000000,0.20,0.22,-1.00,-1.00,-1.00,0,-1.00,71875.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s5_m0_exact_s0_20260711-082348.gurobi.log
20260711-083349,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,68005.00,68005.00,0.00000000,0.17,0.20,-1.00,-1.00,-1.00,0,-1.00,68005.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s1_m0_exact_s0_20260711-083349.gurobi.log
20260711-084351,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,71580.00,71580.00,0.00000000,0.19,0.22,-1.00,-1.00,-1.00,0,-1.00,71580.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s2_m0_exact_s0_20260711-084351.gurobi.log
20260711-085052,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,70638.00,70637.43,0.00000809,0.18,0.19,-1.00,-1.00,-1.00,0,-1.00,70638.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s3_m0_exact_s0_20260711-085052.gurobi.log
20260711-090055,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,65626.00,65626.00,0.00000000,0.17,0.19,-1.00,-1.00,-1.00,0,-1.00,65626.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s4_m0_exact_s0_20260711-090055.gurobi.log
20260711-091058,kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,73955.00,73955.00,0.00000000,0.18,0.20,-1.00,-1.00,-1.00,0,-1.00,73955.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s5_m0_exact_s0_20260711-091058.gurobi.log
20260711-092100,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,37792.00,37792.00,0.00000000,0.13,0.14,-1.00,-1.00,-1.00,0,-1.00,37792.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s1_m0_exact_s0_20260711-092100.gurobi.log
20260711-093102,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,38128.00,38128.00,0.00000000,0.23,0.24,-1.00,-1.00,-1.00,0,-1.00,38128.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s2_m0_exact_s0_20260711-093102.gurobi.log
20260711-094105,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,39293.00,39293.00,0.00000000,0.14,0.15,-1.00,-1.00,-1.00,0,-1.00,39293.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s3_m0_exact_s0_20260711-094105.gurobi.log
